Work Package Code,Service Code,Service Line
A,A9,"10.27. Further details of drawing requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
A,A9,10.28. The costs for this service shall be managed via the Additional Works and Approval Process.
A,A10,Performance Self-Monitoring
A,A10,"11.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
A,A10,"11.2. The Supplier is required to undertake a performance self-monitoring regime, which is to be agreed with the Buyer. This shall be inclusive of all Services Delivered by Subcontractors."
A,A10,"11.3. Within the performance self-monitoring regime, the Supplier is required to:"
A,A10,11.3.1. Operate procedures and systems to record information in support of performance monitoring and to enable regular robust performance reporting;
A,A10,11.3.2. Monitor the performance of the Services via a programme of internal and external audits and inspections and trend analysis of recorded data in the CAFM System and produce Monthly performance reports for the Buyer;
A,A10,"11.4. The CAFM System, utilised by the Supplier, shall be capable of monitoring performance of Services, notwithstanding any changes in work practices, technology and agreed performance Standards at all times."
A,A10,11.5. The Supplier shall be responsible for maintaining the CAFM System software and systems and shall ensure they use the latest software releases to maximise the benefits of new technology.
A,A10,"11.6. The Supplier shall work with the Buyer and support their internal management processes. The Supplier’s self-monitoring regime shall recognise these processes and capture feedback from Buyer audits and inspections, to include independent audits scheduled by the Buyer."
A,A10,11.7. The Supplier shall be responsible for taking appropriate action to Deliver agreed outcomes to identified issues and failures.
A,A10,"11.8. The Supplier shall also provide a support service available [24 hours per day] for the Buyer to request the deployment of the Supplier to rectify any non-provision of accommodation or Service(s) embraced by the scope of the Call-Off Contract and within any specified response times. Further details of these requirements shall be highlighted as part of a Call-Off Procedure. [The Buyer is to define such requirements here or provide details of where such requirements can be located within the bid pack e.g. “Please see Call-Off Schedule X for more information”. If no further details are required by the Buyer, please consider either replacing the text with NOT USED or amend accordingly]"
A,A10,11.9. The Supplier shall deliver Services and manage performance in line with the agreed key performance indicator (KPI) model as detailed in Call-Off Schedule 14 (Performance Levels).
A,A10,11.10. The Supplier shall manage performance using their own internal performance management systems and processes which shall align with the Buyer’s internal performance monitoring and auditing regimes as agreed within the Service Delivery Plan (SDP).
A,A10,"11.11. The Supplier shall provide a system to manage, control and record and report on the delivery of all Services provided as part of any Call-Off Contract."
A,A10,"11.12. The Supplier shall develop and agree with the Buyer the management reporting regimes for recording statutory compliance, performance against social value targets and balanced scorecard returns."
A,A11,Business Continuity and Disaster Recovery (BCDR) Plan
A,A11,"12.1. All applicable requirements detailed in paragraph 1 (Statutory and Mandated Requirements), shall apply to this Service."
A,A11,"12.2. The Supplier shall act in accordance with, including but not limited to;"
A,A11,12.2.1. ISO/IEC 27000 Information technology–Security techniques-Information security management systems-Overarching vocabulary;
A,A11,12.2.2. ISO/IEC 27001 Information technology–Security techniques-Information security management systems-Requirements;
A,A11,12.2.3. ISO/IEC 27002 Information technology–Security techniques-Information security management systems-Security controls;
A,A11,12.2.4. ISO/IEC 27003 Information technology–Security techniques-Information security management systems-Guidance;
A,A11,12.2.5. ISO/IEC 27005 Information technology–Security techniques-Information security Risk Management; and
A,A11,12.2.6. ISO/IEC 27014 Information technology-Security techniques-Governance for Information security.
A,A11,"12.3. In accordance with Call-Off Schedule 8 (Business Continuity and Disaster Recovery), the Supplier shall have a BCDR Plan to Deliver the Services at each Buyer Premises throughout the duration of the Call-Off Contract."
A,A11,12.4. The Supplier shall:
A,A11,"12.4.1. Collaborate with the Buyer to ensure that the Supplier’s BCDR Plan interfaces seamlessly to conform with the Buyer’s own business continuity plans dealing with recovery from accident and emergency situations, and shall participate fully in the Buyer’s business continuity planning."
A,A11,12.4.2. Notify the Buyer as soon as it becomes aware of a Business Critical Event or a likely Business Critical Event.
A,A11,12.4.3. Liaise with the Buyer to ensure that appropriate communication lines are maintained;
A,A11,12.4.4. Ensure that its BCDR Plan addresses the loss of or disruption to all energy supplies and shall ensure that these have been reviewed and tested to a programme agreed with the Buyer.
A,A11,12.4.5. The Supplier shall coordinate the BCDR Plan with the Buyer and utilities providers;
