Work Package Code,Service Code,Service Line
C,C.1,"20.5.1.5. Improve workplace conditions that support the COVID19 recovery effort including effective social distancing, remote working, and sustainable travel solutions."
C,C.1,"20.5.2. Tackling Economic Inequality, where the aim is to create new businesses, new jobs and new skills and increase supply chain resilience and capacity via the Delivery of Services that:"
C,C.1,"20.5.2.1. Create opportunities for entrepreneurship and help new, small organisations to grow, supporting economic growth and business creation;"
C,C.1,"20.5.2.2. Create employment opportunities, particularly for those who place barriers for employment and/or those who are located in deprived areas;"
C,C.1,"20.5.2.1. Create opportunities for entrepreneurship and help new, small organisations to grow, supporting economic growth and business creation;"
C,C.1,"20.5.2.3. Create employment and training opportunities, particularly for those in industries with known skill shortages or in high growth sectors;"
C,C.1,"20.5.2.4. Support educational attainment relevant to the Contract, including training schemes that address skill-gaps and result in recognised qualifications;"
C,C.1,"20.5.2.5. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support employment and skills opportunities in high growth sectors;"
C,C.1,"20.5.2.6. Create a diverse supply chain to deliver the Contract including new businesses and entrepreneurs, start-ups, SMEs, VCSEs and mutuals;"
C,C.1,20.5.2.7. Support innovation and disruptive technologies throughout the supply chain to deliver lower cost and/or higher quality goods and Services;
C,C.1,20.5.2.8. Support the development of scalable and future-proofed new methods to modernise Delivery and increase productivity;
C,C.1,"20.5.2.9. Demonstrate collaboration throughout the supply chain, and a fair and responsible approach to working with supply chain partners in Delivery of the Contract;"
C,C.1,20.5.2.10. Demonstrate action to identify and manage cyber security risks in the Delivery of the Contract including in the supply chain; and
C,C.1,"20.5.2.11. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support resilience and capacity in the supply chain."
C,C.1,"20.5.3. Fighting Climate Change, where the aim is to create effective stewardship of the environment via the Delivery of Services that:"
C,C.1,20.5.3.1. Deliver additional environmental benefits in the performance of the Contract including working toward carbon net zero and reduced greenhouse gas emissions; and
C,C.1,"20.5.3.2. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support environmental protection and improvement."
C,C.1,"20.5.4. Equal Opportunity, where the aim is to remove the disability employment gap and tackle workforce inequality via the Delivery of Services that:"
C,C.1,20.5.4.1. Demonstrate action to increase the representation of disabled people in the Contract workforce;
C,C.1,"20.5.4.2. Support disabled people in developing new skills relevant to the Contract, including through training schemes that result in recognised qualifications;"
C,C.1,"20.5.4.3. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support disabled people;"
C,C.1,"20.5.4.4. Demonstrate action to identify and tackle inequality in employment, skills and pay in the Contract workforce;"
C,C.1,"20.5.4.5. Support in-work progression to help people, including those from disadvantaged or minority groups, to move into higher paid work by developing new skills relevant to the Contract; and"
C,C.1,"20.5.4.6. Demonstrate action to identify and manage the risks of modern slavery in the Delivery of the Contract, including in the Supplier's appointed supply chain."
C,C.1,"20.5.5. Wellbeing, where the aim is to improve health and wellbeing and community integration via the Delivery of Services that:"
C,C.1,"20.5.5.1. Demonstrate action to support the health and wellbeing, including physical and mental health, in the Contract workforce;"
C,C.1,"20.5.5.2. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support health and wellbeing, including physical and mental health;"
C,C.1,20.5.5.3. Demonstrate collaboration with users and communities in the codesign and Delivery of the Contract to support strong integrated communities; and
C,C.1,"20.5.5.4. Influence staff, Suppliers, customers and communities through the Delivery of the Contract to support strong, integrated communities."
C,C.1,"20.6. Suppliers should take into account HM Government guidance when developing their contractual Social Value plans with the Buyer, which include but are not limited to:"
C,C.1,20.6.1. the Procurement Policy Note (PPN) 06/20;
C,C.1,20.6.2. the 25 Year Environment Plan;
C,C.1,20.6.3. Greening Government Commitments;
C,C.1,"20.6.4. Improving Lives: The future of work, health and disability;"
C,C.1,20.6.5. The mental health at work commitment;
C,C.1,20.6.6. Becoming a disability confident employer;
C,C.1,20.6.7. Thriving at Work: The Stevenson / Farmer review of mental health and employers;
C,C.1,20.6.8. The Good Work Plan 2018; and
C,C.1,"20.6.9. Guide for Line Managers: Recruiting, managing and developing people with a disability or health condition."
C,C.1,"20.7. Where PPN 06/20 does not apply to a Buyer, the Supplier shall recognise that the National Social Value Measurement (TOMs) framework may apply that adopt a different set of themes, objectives and measurements. These include the National TOMs proxy values, developed from the HM Treasury Green Book and other relevant public sector and impact assessment guides, that may be used by the Buyer to assess the financial impact that any measure will make on the Contract."
C,C.1,"20.8. The Supplier shall comply with and/or identify proposed social value initiatives, proportionate and relevant to each Call-Off Contract. The Buyer's requirement will be set out a by the Buyer in the Call-Off Procedure and may include (but not be limited to) the following priorities/themes outlined within the National Social Value Measurement (TOMs) framework:"
